,Player_x,Pos_x,Age_x,Tm_x,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Player_year,Year,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,All-Star_caliber
314,Glenn Robinson\robingl02,SF,22,IND,45,4,508,6.4,14.8,0.43,1.4,3.6,0.37799999999999995,5.0,11.1,0.447,2.6,3.8,0.6920000000000001,1.2,5.5,6.6,2.5,1.7,0.9,1.8,2.1,16.7,102.0,105,Glenn Robinson\robingl02/2016,2016,11.4,0.508,0.245,0.258,2.6,12.0,7.3,7.7,1.7,1.4,9.7,16.1,0.2,0.6,0.8,0.078,-3.0,0.0,-3.0,-0.1,0
315,Nate Robinson\robinna01,PG,31,NOP,2,1,23,0.0,2.2,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,2.2,0.0,0.0,10.8,0.0,121.0,113,Nate Robinson\robinna01/2016,2016,2.6,0.0,1.0,0.0,0.0,0.0,0.0,21.8,2.2,0.0,0.0,1.9,0.0,0.0,0.0,0.038,-6.1,-4.7,-10.8,-0.1,0
316,Thomas Robinson\robinth01,PF,24,BRK,71,7,917,7.1,16.0,0.447,0.0,0.1,0.0,7.1,15.9,0.44799999999999995,2.6,6.0,0.431,7.5,12.3,19.7,2.5,2.1,2.0,3.8,6.1,16.9,94.0,105,Thomas Robinson\robinth01/2016,2016,14.5,0.45299999999999996,0.003,0.375,16.4,27.8,22.0,7.7,2.1,3.2,16.9,19.8,-0.5,1.1,0.6,0.033,-3.8,0.9,-2.9,-0.2,0
317,Rajon Rondo\rondora01,PG,29,SAC,72,72,2537,6.7,14.8,0.45399999999999996,1.2,3.2,0.365,5.5,11.6,0.479,1.6,2.8,0.58,1.5,6.8,8.2,15.9,2.7,0.2,5.3,3.3,16.3,105.0,107,Rajon Rondo\rondora01/2016,2016,16.9,0.506,0.217,0.192,3.3,15.2,9.3,48.0,2.7,0.3,24.7,18.8,2.3,2.3,4.6,0.087,0.8,0.2,1.0,1.9,0
318,Terry Rozier\roziete01,PG,21,BOS,39,0,311,4.5,16.6,0.27399999999999997,0.9,4.2,0.222,3.6,12.4,0.29100000000000004,1.3,1.6,0.8,3.8,6.1,9.9,5.8,0.9,0.2,3.0,3.6,11.3,81.0,107,Terry Rozier\roziete01/2016,2016,5.0,0.326,0.255,0.094,8.1,13.5,10.8,16.5,0.9,0.3,14.7,17.7,-0.6,0.3,-0.3,-0.047,-5.9,-0.8,-6.6,-0.4,0
319,Ricky Rubio\rubiori01,PG,25,MIN,76,76,2323,4.8,12.7,0.374,1.3,4.1,0.326,3.4,8.6,0.396,5.8,6.8,0.847,0.9,6.2,7.1,14.3,3.5,0.2,4.2,4.4,16.6,110.0,107,Ricky Rubio\rubiori01/2016,2016,17.6,0.529,0.324,0.536,2.0,14.1,8.2,41.4,3.5,0.4,21.0,17.7,3.6,2.2,5.8,0.11900000000000001,1.8,0.1,1.9,2.3,0
320,Damjan Rudez\rudezda01,SF,29,MIN,33,0,277,4.5,11.3,0.40299999999999997,3.1,9.1,0.34,1.5,2.2,0.667,1.5,1.5,1.0,0.9,2.7,3.6,2.0,0.5,0.2,2.4,6.0,13.6,102.0,116,Damjan Rudez\rudezda01/2016,2016,5.5,0.5720000000000001,0.8059999999999999,0.129,2.1,6.2,4.2,5.8,0.5,0.3,16.6,12.7,0.1,0.0,0.1,0.009000000000000001,-1.2,-3.5,-4.7,-0.2,0
321,Brandon Rush\rushbr01,SG,30,GSW,72,25,1055,5.1,11.9,0.42700000000000005,3.0,7.2,0.414,2.1,4.7,0.447,0.8,1.3,0.643,1.0,7.3,8.3,2.6,0.9,1.1,1.5,2.6,14.0,108.0,106,Brandon Rush\rushbr01/2016,2016,10.1,0.56,0.604,0.10800000000000001,2.3,15.4,9.2,7.0,0.9,1.6,10.8,12.5,0.8,1.2,2.0,0.09,-1.2,-0.2,-1.3,0.2,0
322,D'Angelo Russell\russeda01,PG,19,LAL,80,48,2259,8.7,21.3,0.41,2.9,8.2,0.35100000000000003,5.8,13.0,0.447,3.1,4.2,0.737,1.0,5.0,6.1,5.9,2.1,0.3,4.4,3.2,23.4,96.0,112,D'Angelo Russell\russeda01/2016,2016,13.2,0.507,0.387,0.19899999999999998,2.2,11.2,6.5,21.2,2.1,0.5,15.9,24.1,-0.7,0.7,0.0,0.001,-0.2,-1.7,-1.8,0.1,0
323,Robert Sacre\sacrero01,C,26,LAL,25,1,320,4.9,11.8,0.413,0.0,0.0,0.0,4.9,11.8,0.413,3.9,6.0,0.6579999999999999,5.0,6.3,11.3,2.2,0.6,1.6,1.9,6.7,13.7,104.0,113,Robert Sacre\sacrero01/2016,2016,10.4,0.474,0.0,0.507,10.4,13.9,12.1,6.9,0.6,2.5,11.6,14.3,0.2,0.1,0.3,0.04,-3.5,-0.8,-4.3,-0.2,0
324,JaKarr Sampson\sampsja02,SF,22,TOT,73,40,1160,6.0,13.5,0.442,0.6,2.7,0.222,5.4,10.8,0.496,3.4,5.2,0.6559999999999999,2.0,6.1,8.1,2.0,1.0,1.4,3.0,6.1,15.9,94.0,110,JaKarr Sampson\sampsja02/2016,2016,8.3,0.504,0.19899999999999998,0.385,4.2,14.0,9.0,6.2,1.0,2.2,15.9,16.6,-0.5,0.6,0.1,0.006,-4.6,-0.8,-5.4,-1.0,0
325,Dennis Schroder\schrode01,PG,22,ATL,80,6,1621,10.0,23.8,0.42100000000000004,2.3,7.3,0.322,7.7,16.5,0.465,4.4,5.5,0.7909999999999999,0.8,5.5,6.2,10.6,2.1,0.3,5.6,4.2,26.8,97.0,103,Dennis Schroder\schrode01/2016,2016,15.5,0.51,0.306,0.233,1.7,11.8,6.9,36.1,2.1,0.4,17.5,28.8,-0.2,2.3,2.2,0.064,-0.5,-0.9,-1.4,0.3,0
326,Luis Scola\scolalu01,PF,35,TOR,76,76,1636,8.5,18.9,0.45,2.1,5.1,0.40399999999999997,6.4,13.8,0.467,1.9,2.7,0.726,2.7,8.7,11.4,2.1,1.5,0.9,2.1,5.6,21.0,105.0,105,Luis Scola\scolalu01/2016,2016,13.6,0.523,0.26899999999999996,0.14,6.0,19.0,12.6,6.8,1.5,1.4,9.7,19.5,1.4,1.9,3.3,0.098,-0.8,-0.4,-1.2,0.3,0
327,Mike Scott\scottmi01,PF,27,ATL,75,0,1146,7.6,16.2,0.46799999999999997,2.7,6.8,0.392,4.9,9.4,0.523,2.2,2.7,0.794,2.3,6.6,8.9,3.4,1.1,0.7,1.8,4.4,20.0,112.0,104,Mike Scott\scottmi01/2016,2016,14.0,0.575,0.42,0.168,5.2,14.2,9.8,10.5,1.1,1.2,9.4,17.4,1.7,1.5,3.2,0.132,-0.2,-0.4,-0.6,0.4,0
328,Thabo Sefolosha\sefolth01,SF,31,ATL,75,11,1758,5.3,10.5,0.505,1.2,3.5,0.33899999999999997,4.1,7.0,0.589,1.7,2.8,0.626,1.5,7.9,9.4,3.0,2.4,1.0,1.9,3.1,13.5,108.0,100,Thabo Sefolosha\sefolth01/2016,2016,12.4,0.578,0.33299999999999996,0.266,3.3,17.1,10.4,8.8,2.4,1.7,14.1,12.3,1.3,3.2,4.5,0.122,-1.7,2.8,1.1,1.4,0
329,Kevin Seraphin\serapke01,C,26,NYK,48,0,526,8.2,20.0,0.41,0.0,0.2,0.0,8.2,19.8,0.414,1.9,2.2,0.826,3.0,9.3,12.3,4.6,0.8,3.5,4.2,6.5,18.3,86.0,105,Kevin Seraphin\serapke01/2016,2016,10.8,0.435,0.01,0.11199999999999999,6.5,19.5,13.1,14.8,0.8,5.2,16.7,22.2,-0.8,0.7,-0.2,-0.015,-5.9,1.5,-4.4,-0.3,0
330,Iman Shumpert\shumpim01,SG,25,CLE,54,5,1316,4.5,11.9,0.374,1.7,5.7,0.295,2.8,6.2,0.447,1.6,2.0,0.784,1.3,6.7,7.9,3.6,2.1,0.7,2.2,4.7,12.2,97.0,103,Iman Shumpert\shumpim01/2016,2016,8.4,0.475,0.479,0.16699999999999998,2.8,14.6,8.7,9.8,2.1,1.2,14.8,13.2,-0.1,1.8,1.7,0.063,-2.1,1.9,-0.2,0.6,0
331,Jonathon Simmons\simmojo02,SG,26,SAS,55,2,813,7.7,15.2,0.504,1.1,3.0,0.38299999999999995,6.5,12.3,0.5329999999999999,4.3,5.8,0.75,1.0,5.0,6.0,3.7,1.5,0.3,3.3,6.5,20.8,106.0,102,Jonathon Simmons\simmojo02/2016,2016,11.9,0.586,0.19399999999999998,0.38,2.3,10.8,6.7,10.4,1.5,0.5,15.8,18.9,0.7,1.3,2.0,0.11900000000000001,-1.1,0.2,-1.0,0.2,0
332,Henry Sims\simshe01,C,25,BRK,14,4,263,6.3,14.8,0.429,0.0,0.0,0.0,6.3,14.8,0.429,4.8,5.7,0.833,4.0,9.8,13.8,1.7,1.7,2.7,2.3,7.1,17.4,104.0,107,Henry Sims\simshe01/2016,2016,13.9,0.504,0.0,0.39,8.8,22.2,15.4,5.1,1.7,4.3,11.7,17.3,0.2,0.3,0.4,0.079,-3.5,0.9,-2.6,0.0,0
333,Kyle Singler\singlky01,SF,27,OKC,68,2,977,4.4,11.2,0.389,1.5,4.9,0.309,2.8,6.3,0.452,1.5,2.2,0.659,2.5,4.6,7.2,1.2,1.5,0.5,1.6,6.1,11.7,102.0,108,Kyle Singler\singlky01/2016,2016,6.6,0.48100000000000004,0.439,0.19899999999999998,5.9,9.6,7.9,3.2,1.5,0.7,11.7,11.9,0.3,0.8,1.1,0.054000000000000006,-1.7,-0.8,-2.5,-0.1,0
334,Donald Sloan\sloando01,PG,28,BRK,61,33,1318,5.9,13.4,0.44,1.5,3.8,0.384,4.4,9.6,0.462,3.0,4.0,0.75,0.7,6.0,6.6,10.2,1.2,0.2,3.1,2.8,16.2,110.0,113,Donald Sloan\sloando01/2016,2016,13.9,0.536,0.28300000000000003,0.297,1.4,13.5,7.4,30.0,1.2,0.2,16.8,16.1,1.7,0.3,2.0,0.071,-0.3,-2.1,-2.4,-0.1,0
335,Marcus Smart\smartma01,PG,21,BOS,61,10,1667,5.4,15.5,0.348,1.8,7.0,0.253,3.6,8.4,0.42700000000000005,3.8,4.9,0.777,2.2,5.2,7.5,5.4,2.7,0.5,2.3,5.4,16.3,101.0,103,Marcus Smart\smartma01/2016,2016,11.3,0.46299999999999997,0.456,0.314,4.8,11.6,8.1,15.8,2.7,0.8,11.7,17.4,0.5,2.4,2.9,0.083,-0.6,1.3,0.7,1.1,0
336,Greg Smith\smithgr02,PF,25,MIN,18,0,192,4.7,8.4,0.563,0.0,0.0,0.0,4.7,8.4,0.563,1.8,4.5,0.41200000000000003,3.2,7.9,11.0,1.6,1.1,0.3,1.8,7.4,11.3,105.0,111,Greg Smith\smithgr02/2016,2016,7.9,0.545,0.0,0.531,7.4,17.9,12.7,4.6,1.1,0.4,15.1,10.8,0.1,0.1,0.2,0.045,-3.0,-1.2,-4.3,-0.1,0
337,Ish Smith\smithis01,PG,27,TOT,77,53,2239,8.7,21.2,0.41100000000000003,1.2,3.7,0.32899999999999996,7.5,17.5,0.428,2.7,3.9,0.693,0.9,5.8,6.7,11.0,1.9,0.5,3.8,2.9,21.3,98.0,110,Ish Smith\smithis01/2016,2016,14.9,0.465,0.17600000000000002,0.182,2.0,13.3,7.5,38.3,1.9,0.8,14.4,23.9,0.0,1.3,1.3,0.027000000000000003,-0.6,-1.1,-1.7,0.1,0
338,J.R. Smith\smithjr01,SG,30,CLE,77,77,2362,7.7,18.5,0.415,4.4,11.1,0.4,3.2,7.4,0.43799999999999994,1.0,1.5,0.634,0.9,3.8,4.7,2.8,1.8,0.5,1.3,4.4,20.8,110.0,106,J.R. Smith\smithjr01/2016,2016,12.4,0.542,0.6,0.084,2.1,8.3,5.2,8.5,1.8,0.7,6.3,18.0,3.0,2.5,5.5,0.111,1.8,-0.4,1.3,2.0,0
339,Jason Smith\smithja02,C,29,ORL,76,2,1181,10.3,21.3,0.485,0.2,0.7,0.25,10.2,20.6,0.493,2.3,2.8,0.8059999999999999,2.2,7.0,9.3,2.6,1.4,2.8,2.4,6.9,23.1,100.0,105,Jason Smith\smithja02/2016,2016,14.6,0.513,0.032,0.133,4.9,15.8,10.3,8.6,1.4,4.6,9.7,22.1,0.4,1.4,1.8,0.07200000000000001,-3.1,0.6,-2.5,-0.1,0
340,Josh Smith\smithjo03,PF,30,TOT,55,7,880,7.2,19.7,0.364,2.3,8.1,0.287,4.9,11.6,0.41700000000000004,2.1,3.8,0.552,2.9,8.0,10.8,5.1,1.9,2.7,4.3,6.7,18.7,88.0,103,Josh Smith\smithjo03/2016,2016,10.6,0.439,0.41,0.192,6.4,17.4,11.9,15.9,1.9,4.3,16.9,22.9,-1.2,1.2,0.0,0.0,-3.6,1.6,-2.0,0.0,0
341,Russ Smith\smithru01,PG,24,MEM,15,0,66,5.5,17.2,0.318,0.8,3.9,0.2,4.7,13.3,0.353,6.2,10.1,0.615,0.8,6.2,7.0,8.6,3.9,0.8,5.5,3.9,17.9,83.0,104,Russ Smith\smithru01/2016,2016,10.5,0.415,0.22699999999999998,0.591,1.7,14.4,7.8,25.4,3.9,1.4,20.2,23.6,-0.1,0.1,-0.1,-0.040999999999999995,-5.0,0.3,-4.8,0.0,0
342,Tony Snell\snellto01,SF,24,CHI,64,33,1301,4.9,13.1,0.37200000000000005,2.2,6.0,0.361,2.7,7.1,0.38,1.2,1.3,0.909,0.7,6.9,7.7,2.4,0.6,0.7,2.0,3.9,13.0,93.0,109,Tony Snell\snellto01/2016,2016,6.4,0.478,0.457,0.09699999999999999,1.6,14.3,8.1,6.9,0.6,1.0,12.8,13.7,-0.5,1.0,0.4,0.016,-3.4,-0.7,-4.1,-0.7,0
343,Marreese Speights\speigma01,C,28,GSW,72,0,832,11.4,26.5,0.43200000000000005,1.4,3.6,0.387,10.0,22.9,0.439,5.5,6.6,0.825,4.5,9.4,13.9,3.5,1.1,2.0,3.8,6.8,29.7,102.0,103,Marreese Speights\speigma01/2016,2016,17.1,0.506,0.136,0.25,10.6,19.8,15.5,11.4,1.1,3.0,11.5,29.7,0.5,1.2,1.8,0.102,-2.9,-1.1,-3.9,-0.4,0
344,Tiago Splitter\splitti01,C,31,ATL,36,2,579,6.9,13.2,0.523,0.0,0.2,0.0,6.9,13.1,0.529,3.3,4.1,0.813,3.8,6.4,10.2,2.6,1.7,1.0,2.0,6.1,17.2,113.0,102,Tiago Splitter\splitti01/2016,2016,13.7,0.5710000000000001,0.013000000000000001,0.31,8.7,13.8,11.3,7.9,1.7,1.6,12.0,15.5,0.9,0.9,1.7,0.14400000000000002,-1.9,1.1,-0.8,0.2,0
345,Lance Stephenson\stephla01,SF,25,TOT,69,13,1372,8.4,17.5,0.48100000000000004,1.1,2.9,0.385,7.3,14.7,0.5,3.2,4.1,0.784,1.5,6.8,8.3,4.9,1.6,0.3,3.5,5.0,21.2,103.0,107,Lance Stephenson\stephla01/2016,2016,13.5,0.5479999999999999,0.165,0.23399999999999999,3.2,15.1,9.1,16.2,1.6,0.6,15.2,20.2,0.9,1.3,2.2,0.076,-1.1,-0.3,-1.4,0.2,0
346,Alex Stepheson\stephal01,PF,28,TOT,8,0,73,6.3,18.9,0.33299999999999996,0.0,0.0,0.0,6.3,18.9,0.33299999999999996,2.8,8.4,0.33299999999999996,13.3,6.3,19.7,1.4,0.7,3.5,0.0,8.4,15.4,101.0,107,Alex Stepheson\stephal01/2016,2016,14.8,0.341,0.0,0.444,28.5,14.5,21.8,4.3,0.7,6.0,0.0,19.8,0.0,0.1,0.1,0.068,-2.0,-1.1,-3.2,0.0,0
347,Jarnell Stokes\stokeja01,C,22,TOT,7,0,18,8.6,14.3,0.6,0.0,0.0,0.0,8.6,14.3,0.6,2.9,5.7,0.5,2.9,8.6,11.4,2.9,2.9,0.0,0.0,2.9,20.0,131.0,103,Jarnell Stokes\stokeja01/2016,2016,20.0,0.595,0.0,0.4,6.1,18.8,12.6,9.6,2.8,0.0,0.0,14.9,0.1,0.0,0.1,0.209,-0.1,-1.0,-1.0,0.0,0
348,Amar'e Stoudemire\stoudam01,C,33,MIA,52,36,762,8.4,14.9,0.5660000000000001,0.0,0.0,0.0,8.4,14.9,0.5660000000000001,3.4,4.5,0.746,4.4,10.6,14.9,1.8,1.2,2.8,3.2,6.2,20.2,111.0,101,Amar'e Stoudemire\stoudam01/2016,2016,17.3,0.599,0.0,0.303,10.0,22.6,16.5,5.6,1.2,4.1,15.8,17.8,1.1,1.3,2.4,0.15,-1.7,1.4,-0.4,0.3,0
349,Rodney Stuckey\stuckro01,PG,29,IND,58,1,1275,7.1,17.3,0.413,0.8,3.2,0.24100000000000002,6.3,14.0,0.45299999999999996,5.1,6.2,0.8290000000000001,0.7,5.3,6.1,5.5,1.7,0.3,3.0,3.0,20.1,101.0,105,Rodney Stuckey\stuckro01/2016,2016,12.6,0.504,0.187,0.35700000000000004,1.6,11.7,6.7,17.2,1.7,0.5,12.9,20.3,0.5,1.5,2.0,0.077,-2.1,-0.3,-2.5,-0.2,0
350,Jared Sullinger\sullija01,PF,23,BOS,81,73,1915,8.9,20.5,0.435,0.7,2.6,0.282,8.2,17.9,0.45799999999999996,2.6,4.1,0.64,4.9,12.2,17.1,4.8,1.9,1.2,2.6,5.3,21.2,103.0,100,Jared Sullinger\sullija01/2016,2016,16.7,0.47600000000000003,0.128,0.2,10.6,27.0,18.7,15.5,1.9,1.9,10.4,21.8,1.3,3.6,4.8,0.121,-1.2,2.3,1.1,1.5,0
351,Jeff Teague\teaguje01,PG,27,ATL,79,78,2255,9.5,21.7,0.439,2.4,6.0,0.4,7.1,15.6,0.45399999999999996,5.7,6.8,0.8370000000000001,0.7,4.0,4.7,10.3,2.1,0.5,4.8,3.7,27.2,105.0,104,Jeff Teague\teaguje01/2016,2016,17.9,0.551,0.278,0.316,1.6,8.6,5.2,34.4,2.1,0.8,16.2,26.6,2.8,3.0,5.9,0.125,1.2,-0.9,0.3,1.3,0
352,Mirza Teletovic\teletmi01,PF,30,PHO,79,1,1686,9.6,22.5,0.42700000000000005,5.2,13.3,0.39299999999999996,4.4,9.2,0.47600000000000003,3.5,4.5,0.774,1.6,7.1,8.7,2.6,0.9,0.6,2.4,4.6,27.9,111.0,110,Mirza Teletovic\teletmi01/2016,2016,16.2,0.5710000000000001,0.5920000000000001,0.19899999999999998,3.5,16.3,9.7,9.1,0.9,1.0,9.0,23.4,2.9,0.9,3.8,0.109,2.3,-2.7,-0.5,0.7,0
353,Garrett Temple\templga01,SF,29,WAS,80,43,1951,5.0,12.6,0.39799999999999996,2.2,6.4,0.345,2.8,6.2,0.45299999999999996,2.3,3.1,0.728,0.9,4.4,5.3,3.5,1.7,0.4,1.6,4.9,14.5,104.0,108,Garrett Temple\templga01/2016,2016,9.3,0.52,0.511,0.248,2.0,10.3,6.1,10.0,1.7,0.7,10.3,14.0,1.0,1.7,2.7,0.066,-1.0,0.1,-1.0,0.5,0
354,Jason Terry\terryja01,SG,38,HOU,72,7,1258,5.9,14.7,0.402,3.6,10.2,0.35600000000000004,2.3,4.5,0.504,1.1,1.3,0.818,0.5,2.5,3.1,4.0,1.8,0.4,1.9,3.6,16.5,108.0,112,Jason Terry\terryja01/2016,2016,10.2,0.54,0.6940000000000001,0.08800000000000001,1.2,5.7,3.5,12.4,1.8,0.6,11.1,15.0,1.1,0.4,1.5,0.057,-0.2,-2.6,-2.8,-0.3,0
355,Lance Thomas\thomala01,PF,27,NYK,59,5,1313,6.6,15.0,0.442,1.7,4.3,0.40399999999999997,4.9,10.7,0.45799999999999996,4.0,4.7,0.857,1.3,3.8,5.1,2.1,0.9,0.3,2.2,4.3,18.9,107.0,112,Lance Thomas\thomala01/2016,2016,10.4,0.557,0.285,0.312,2.9,8.0,5.4,6.4,0.9,0.4,11.6,16.9,1.2,0.5,1.7,0.062,-1.2,-2.1,-3.2,-0.4,0
356,Jason Thompson\thompja02,C,29,TOT,47,7,471,5.6,11.5,0.48100000000000004,0.5,1.6,0.33299999999999996,5.0,9.9,0.505,4.1,5.8,0.7040000000000001,3.4,10.9,14.3,3.1,1.3,2.1,1.6,8.6,15.7,119.0,102,Jason Thompson\thompja02/2016,2016,14.2,0.5579999999999999,0.139,0.5,7.9,23.4,15.9,8.5,1.3,3.3,10.2,13.9,0.9,0.7,1.6,0.165,-1.3,1.6,0.3,0.3,0
357,Klay Thompson\thompkl01,SG,25,GSW,80,80,2666,11.8,25.1,0.47,5.0,11.8,0.425,6.8,13.3,0.51,3.5,4.0,0.873,0.6,4.9,5.5,3.0,1.1,0.9,2.5,2.8,32.1,112.0,107,Klay Thompson\thompkl01/2016,2016,18.6,0.597,0.469,0.159,1.5,10.3,6.2,9.8,1.1,1.4,8.5,26.3,5.5,2.6,8.0,0.14400000000000002,2.9,-2.2,0.7,1.8,1
358,Tristan Thompson\thomptr01,PF,24,CLE,82,34,2269,5.6,9.5,0.588,0.0,0.0,0.0,5.6,9.5,0.588,3.4,5.5,0.616,6.1,10.7,16.7,1.4,0.9,1.2,1.4,4.6,14.6,130.0,104,Tristan Thompson\thomptr01/2016,2016,15.9,0.611,0.0,0.5760000000000001,13.5,23.3,18.4,4.0,0.9,1.8,10.4,11.7,5.6,3.1,8.7,0.185,0.2,1.3,1.5,2.0,1
359,Marcus Thornton\thornma01,SG,28,TOT,61,8,1109,9.6,24.0,0.39899999999999997,4.0,12.0,0.337,5.5,12.0,0.46,3.0,3.5,0.848,1.7,5.0,6.6,3.8,2.1,0.2,2.3,4.0,26.1,104.0,110,Marcus Thornton\thornma01/2016,2016,14.7,0.511,0.498,0.146,3.8,11.3,7.5,12.9,2.1,0.3,8.1,24.4,1.0,0.7,1.7,0.07400000000000001,0.7,-2.9,-2.1,0.0,0
360,Anthony Tolliver\tollian01,PF,30,DET,72,5,1341,4.8,12.5,0.386,3.7,10.2,0.36,1.1,2.3,0.5,1.1,1.8,0.617,1.5,7.2,8.6,2.0,1.0,0.6,1.1,3.2,14.4,113.0,107,Anthony Tolliver\tollian01/2016,2016,10.2,0.5429999999999999,0.8190000000000001,0.142,3.1,16.1,9.3,5.6,1.0,0.9,7.4,12.4,1.5,1.3,2.8,0.1,0.0,0.0,0.0,0.7,0
361,Karl-Anthony Towns\townska01,C,20,MIN,82,82,2627,12.0,22.1,0.542,0.6,1.7,0.341,11.4,20.4,0.5589999999999999,4.3,5.3,0.8109999999999999,4.4,12.1,16.5,3.1,1.1,2.6,3.5,4.7,28.8,112.0,106,Karl-Anthony Towns\townska01/2016,2016,22.5,0.59,0.076,0.239,10.3,27.5,19.0,11.3,1.1,4.3,12.6,24.9,5.5,2.8,8.3,0.151,1.6,1.1,2.8,3.2,1
362,Evan Turner\turneev01,SG,27,BOS,81,12,2271,7.4,16.2,0.456,0.4,1.8,0.24100000000000002,6.9,14.4,0.48200000000000004,3.2,3.8,0.8270000000000001,1.1,7.4,8.5,7.7,1.7,0.6,3.6,3.0,18.3,102.0,104,Evan Turner\turneev01/2016,2016,13.6,0.513,0.11,0.23800000000000002,2.3,16.5,9.3,23.9,1.7,1.0,16.9,18.8,1.0,3.0,4.0,0.085,-1.9,1.3,-0.7,0.8,0
363,Myles Turner\turnemy01,C,19,IND,60,30,1367,9.6,19.3,0.498,0.1,0.5,0.214,9.5,18.7,0.506,3.2,4.4,0.727,2.5,9.6,12.1,1.5,0.9,3.1,2.4,5.7,22.5,103.0,101,Myles Turner\turnemy01/2016,2016,15.4,0.531,0.026000000000000002,0.228,5.5,21.0,13.3,5.0,0.9,5.1,10.3,20.9,0.8,2.3,3.1,0.109,-3.7,1.4,-2.3,-0.1,0
364,Beno Udrih\udrihbe01,PG,33,TOT,44,5,707,6.2,14.4,0.434,1.1,3.2,0.341,5.2,11.2,0.461,1.3,1.5,0.9,0.6,4.6,5.2,8.4,1.0,0.1,3.8,3.7,14.9,97.0,109,Beno Udrih\udrihbe01/2016,2016,9.5,0.496,0.222,0.10099999999999999,1.3,10.0,5.8,24.9,1.0,0.1,20.4,16.7,-0.1,0.5,0.4,0.028999999999999998,-2.8,-2.0,-4.8,-0.5,0
365,Jonas Valanciunas\valanjo01,C,23,TOR,60,59,1557,10.1,17.8,0.565,0.0,0.0,0.0,10.1,17.8,0.565,5.4,7.1,0.7609999999999999,6.1,12.0,18.2,1.4,0.8,2.7,2.8,5.2,25.5,120.0,102,Jonas Valanciunas\valanjo01/2016,2016,22.6,0.61,0.0,0.397,13.8,26.3,20.1,4.8,0.8,4.2,11.9,20.9,4.5,2.4,6.9,0.21100000000000002,0.7,0.4,1.1,1.2,1
366,Anderson Varejao\varejan01,C,33,TOT,53,0,496,5.4,12.6,0.42700000000000005,0.0,0.1,0.0,5.4,12.5,0.431,3.2,5.1,0.64,3.7,10.5,14.3,3.5,1.6,1.0,2.2,7.1,14.0,103.0,102,Anderson Varejao\varejan01/2016,2016,11.1,0.473,0.008,0.40299999999999997,8.5,22.8,15.8,9.8,1.6,1.6,13.1,15.0,0.3,0.8,1.0,0.10099999999999999,-3.8,1.4,-2.4,0.0,0
367,Greivis Vasquez\vasqugr01,PG,29,MIL,23,0,460,5.0,15.3,0.326,2.0,8.1,0.247,3.0,7.2,0.415,2.4,2.9,0.846,0.6,4.7,5.2,10.1,1.1,0.0,4.4,4.7,14.4,90.0,113,Greivis Vasquez\vasqugr01/2016,2016,7.4,0.435,0.529,0.188,1.3,10.3,5.8,28.5,1.1,0.0,21.1,18.5,-0.4,0.1,-0.3,-0.033,-3.0,-3.9,-6.9,-0.6,0
368,Charlie Villanueva\villach01,PF,31,DAL,62,4,665,9.6,25.0,0.382,3.6,13.2,0.273,6.0,11.9,0.503,1.7,1.8,0.917,1.8,9.8,11.6,1.8,1.4,1.1,2.4,5.4,24.4,92.0,105,Charlie Villanueva\villach01/2016,2016,11.9,0.473,0.526,0.073,4.0,21.1,12.5,6.2,1.4,1.9,8.4,25.3,-0.6,0.8,0.2,0.016,-2.8,-1.8,-4.6,-0.4,0
369,Nikola Vucevic\vucevni01,C,25,ORL,65,60,2037,13.1,25.7,0.51,0.0,0.2,0.222,13.0,25.5,0.512,2.8,3.7,0.753,4.3,9.9,14.1,4.4,1.3,1.7,3.0,4.2,29.0,106.0,105,Nikola Vucevic\vucevni01/2016,2016,21.1,0.531,0.009000000000000001,0.14300000000000002,9.3,22.2,15.7,15.9,1.3,2.8,10.0,26.8,2.8,2.4,5.2,0.122,0.7,1.1,1.8,2.0,0
370,Sasha Vujacic\vujacsa01,SG,31,NYK,61,25,908,6.0,15.7,0.38299999999999995,2.9,8.1,0.364,3.1,7.6,0.40299999999999997,1.8,2.2,0.821,1.5,7.0,8.4,4.8,1.9,0.3,2.5,4.7,16.8,101.0,107,Sasha Vujacic\vujacsa01/2016,2016,11.1,0.503,0.516,0.141,3.2,14.6,9.0,14.3,1.9,0.4,13.0,16.8,0.3,0.8,1.1,0.06,-0.8,-0.7,-1.5,0.1,0
371,Dion Waiters\waitedi01,SG,24,OKC,78,15,2152,6.5,16.3,0.39899999999999997,2.0,5.5,0.358,4.5,10.7,0.42100000000000004,2.6,3.6,0.713,0.8,3.8,4.7,3.6,1.9,0.3,2.8,3.3,17.6,99.0,108,Dion Waiters\waitedi01/2016,2016,9.4,0.49200000000000005,0.34,0.222,1.9,8.0,5.1,10.0,1.9,0.5,13.4,17.7,0.3,1.8,2.1,0.046,-1.5,-0.6,-2.1,-0.1,0
